 ZONE T=BULB
<<<<<<< HEAD
                1.0500000                3.3121534                3.0000000
                1.0500000                3.3081111                3.0500729
                1.0500000                3.2960889                3.0988490
                1.0500000                3.2763981                3.1450649
                1.0500000                3.2495488                3.1875237
                1.0500000                3.2162363                3.2251258
                1.0500000                3.1773233                3.2568972
                1.0500000                3.1338178                3.2820151
                1.0500000                3.0868465                3.2998290
                1.0500000                3.0376259                3.3098774
                1.0500000                2.9874309                3.3119002
                1.0500000                2.9375613                3.3058450
                1.0500000                2.8893089                3.2918685
                1.0500000                2.8439233                3.2703328
                1.0500000                2.8025800                3.2417956
                1.0500000                2.7663498                3.2069960
                1.0500000                2.7361711                3.1668353
                1.0500000                2.7128253                3.1223537
                1.0500000                2.6969172                3.0747032
                1.0500000                2.6888588                3.0251179
                1.0500000                2.6888588                2.9748821
                1.0500000                2.6969172                2.9252968
                1.0500000                2.7128253                2.8776463
                1.0500000                2.7361711                2.8331647
                1.0500000                2.7663498                2.7930040
                1.0500000                2.8025800                2.7582044
                1.0500000                2.8439233                2.7296672
                1.0500000                2.8893089                2.7081315
                1.0500000                2.9375613                2.6941550
                1.0500000                2.9874309                2.6880998
                1.0500000                3.0376259                2.6901226
                1.0500000                3.0868465                2.7001710
                1.0500000                3.1338178                2.7179849
                1.0500000                3.1773233                2.7431028
                1.0500000                3.2162363                2.7748742
                1.0500000                3.2495488                2.8124763
                1.0500000                3.2763981                2.8549351
                1.0500000                3.2960889                2.9011510
                1.0500000                3.3081111                2.9499271
                1.0500000                3.2621534                3.0000000
                1.0500000                3.2574159                3.0496129
                1.0500000                3.2433748                3.0974326
                1.0500000                3.2205375                3.1417308
                1.0500000                3.1897293                3.1809065
                1.0500000                3.1520639                3.2135438
                1.0500000                3.1089025                3.2384631
                1.0500000                3.0618050                3.2547637
                1.0500000                3.0124738                3.2618565
                1.0500000                2.9626917                3.2594850
                1.0500000                2.9142580                3.2477352
                1.0500000                2.8689233                3.2270315
                1.0500000                2.8283260                3.1981223
                1.0500000                2.7939335                3.1620525
                1.0500000                2.7669888                3.1201256
                1.0500000                2.7484657                3.0738571
                1.0500000                2.7390337                3.0249193
                1.0500000                2.7390337                2.9750807
                1.0500000                2.7484657                2.9261429
                1.0500000                2.7669888                2.8798744
                1.0500000                2.7939335                2.8379475
                1.0500000                2.8283260                2.8018777
                1.0500000                2.8689233                2.7729685
                1.0500000                2.9142580                2.7522648
                1.0500000                2.9626917                2.7405150
                1.0500000                3.0124738                2.7381435
                1.0500000                3.0618050                2.7452363
