 ZONE T=TCASE
                0.0000000                0.0000000                0.0000000
                0.0000000                0.0000000                0.0500000
                0.0000000                0.0000000                0.1000000
                0.0000000                0.0000000                0.1500000
                0.0000000                0.0000000                0.2000000
                0.0000000                0.0000000                0.2500000
                0.0000000                0.0000000                0.3000000
                0.0000000                0.0000000                0.3500000
                0.0000000                0.0000000                0.4000000
                0.0000000                0.0000000                0.4500000
                0.0000000                0.0000000                0.5000000
                0.0000000                0.0000000                0.5500000
                0.0000000                0.0000000                0.6000000
                0.0000000                0.0000000                0.6500000
                0.0000000                0.0000000                0.7000000
                0.0000000                0.0000000                0.7500000
                0.0000000                0.0000000                0.8000000
                0.0000000                0.0000000                0.8500000
                0.0000000                0.0000000                0.9000000
                0.0000000                0.0000000                0.9500000
                0.0000000                0.0000000                1.0000000
                0.0000000                0.0500000                0.0000000
                0.0000000                0.0500000                1.0000000
                0.0000000                0.1000000                0.0000000
                0.0000000                0.1000000                1.0000000
                0.0000000                0.1500000                0.0000000
                0.0000000                0.1500000                1.0000000
                0.0000000                0.2000000                0.0000000
                0.0000000                0.2000000                1.0000000
                0.0000000                0.2500000                0.0000000
                0.0000000                0.2500000                1.0000000
                0.0000000                0.3000000                0.0000000
                0.0000000                0.3000000                1.0000000
                0.0000000                0.3500000                0.0000000
                0.0000000                0.3500000                1.0000000
                0.0000000                0.4000000                0.0000000
                0.0000000                0.4000000                1.0000000
                0.0000000                0.4500000                0.0000000
                0.0000000                0.4500000                1.0000000
                0.0000000                0.5000000                0.0000000
                0.0000000                0.5000000                1.0000000
                0.0000000                0.5500000                0.0000000
                0.0000000                0.5500000                1.0000000
                0.0000000                0.6000000                0.0000000
                0.0000000                0.6000000                1.0000000
                0.0000000                0.6500000                0.0000000
                0.0000000                0.6500000                1.0000000
                0.0000000                0.7000000                0.0000000
                0.0000000                0.7000000                1.0000000
                0.0000000                0.7500000                0.0000000
                0.0000000                0.7500000                1.0000000
                0.0000000                0.8000000                0.0000000
                0.0000000                0.8000000                1.0000000
                0.0000000                0.8500000                0.0000000
                0.0000000                0.8500000                1.0000000
                0.0000000                0.9000000                0.0000000
                0.0000000                0.9000000                1.0000000
                0.0000000                0.9500000                0.0000000
                0.0000000                0.9500000                1.0000000
                0.0000000                1.0000000                0.0000000
                0.0000000                1.0000000                0.0500000
                0.0000000                1.0000000                0.1000000
                0.0000000                1.0000000                0.1500000
                0.0000000                1.0000000                0.2000000
                0.0000000                1.0000000                0.2500000
                0.0000000                1.0000000                0.3000000
                0.0000000                1.0000000                0.3500000
                0.0000000                1.0000000                0.4000000
                0.0000000                1.0000000                0.4500000
                0.0000000                1.0000000                0.5000000
                0.0000000                1.0000000                0.5500000
                0.0000000                1.0000000                0.6000000
                0.0000000                1.0000000                0.6500000
                0.0000000                1.0000000                0.7000000
                0.0000000                1.0000000                0.7500000
                0.0000000                1.0000000                0.8000000
                0.0000000                1.0000000                0.8500000
                0.0000000                1.0000000                0.9000000
                0.0000000                1.0000000                0.9500000
                0.0000000                1.0000000                1.0000000
                0.0500000                0.0000000                0.0000000
                0.0500000                0.0000000                0.0500000
                0.0500000                0.0000000                0.1000000
                0.0500000                0.0000000                0.1500000
                0.0500000                0.0000000                0.2000000
                0.0500000                0.0000000                0.2500000
                0.0500000                0.0000000                0.3000000
                0.0500000                0.0000000                0.3500000
                0.0500000                0.0000000                0.4000000
                0.0500000                0.0000000                0.4500000
                0.0500000                0.0000000                0.5000000
                0.0500000                0.0000000                0.5500000
                0.0500000                0.0000000                0.6000000
                0.0500000                0.0000000                0.6500000
                0.0500000                0.0000000                0.7000000
                0.0500000                0.0000000                0.7500000
                0.0500000                0.0000000                0.8000000
                0.0500000                0.0000000                0.8500000
                0.0500000                0.0000000                0.9000000
                0.0500000                0.0000000                0.9500000
                0.0500000                0.0000000                1.0000000
                0.0500000                0.0500000                0.0000000
                0.0500000                0.0500000                1.0000000
                0.0500000                0.1000000                0.0000000
                0.0500000                0.1000000                1.0000000
                0.0500000                0.1500000                0.0000000
                0.0500000                0.1500000                1.0000000
                0.0500000                0.2000000                0.0000000
                0.0500000                0.2000000                1.0000000
                0.0500000                0.2500000                0.0000000
                0.0500000                0.2500000                1.0000000
                0.0500000                0.3000000                0.0000000
                0.0500000                0.3000000                1.0000000
                0.0500000                0.3500000                0.0000000
                0.0500000                0.3500000                1.0000000
                0.0500000                0.4000000                0.0000000
                0.0500000                0.4000000                1.0000000
                0.0500000                0.4500000                0.0000000
                0.0500000                0.4500000                1.0000000
                0.0500000                0.5000000                0.0000000
                0.0500000                0.5000000                1.0000000
                0.0500000                0.5500000                0.0000000
                0.0500000                0.5500000                1.0000000
                0.0500000                0.6000000                0.0000000
                0.0500000                0.6000000                1.0000000
                0.0500000                0.6500000                0.0000000
                0.0500000                0.6500000                1.0000000
                0.0500000                0.7000000                0.0000000
                0.0500000                0.7000000                1.0000000
                0.0500000                0.7500000                0.0000000
                0.0500000                0.7500000                1.0000000
                0.0500000                0.8000000                0.0000000
                0.0500000                0.8000000                1.0000000
                0.0500000                0.8500000                0.0000000
                0.0500000                0.8500000                1.0000000
                0.0500000                0.9000000                0.0000000
                0.0500000                0.9000000                1.0000000
                0.0500000                0.9500000                0.0000000
                0.0500000                0.9500000                1.0000000
                0.0500000                1.0000000                0.0000000
                0.0500000                1.0000000                0.0500000
                0.0500000                1.0000000                0.1000000
                0.0500000                1.0000000                0.1500000
                0.0500000                1.0000000                0.2000000
                0.0500000                1.0000000                0.2500000
                0.0500000                1.0000000                0.3000000
                0.0500000                1.0000000                0.3500000
                0.0500000                1.0000000                0.4000000
                0.0500000                1.0000000                0.4500000
                0.0500000                1.0000000                0.5000000
                0.0500000                1.0000000                0.5500000
                0.0500000                1.0000000                0.6000000
                0.0500000                1.0000000                0.6500000
                0.0500000                1.0000000                0.7000000
                0.0500000                1.0000000                0.7500000
                0.0500000                1.0000000                0.8000000
                0.0500000                1.0000000                0.8500000
                0.0500000                1.0000000                0.9000000
                0.0500000                1.0000000                0.9500000
                0.0500000                1.0000000                1.0000000
                0.1000000                0.0000000                0.0000000
                0.1000000                0.0000000                0.0500000
                0.1000000                0.0000000                0.1000000
                0.1000000                0.0000000                0.1500000
                0.1000000                0.0000000                0.2000000
                0.1000000                0.0000000                0.2500000
                0.1000000                0.0000000                0.3000000
                0.1000000                0.0000000                0.3500000
                0.1000000                0.0000000                0.4000000
                0.1000000                0.0000000                0.4500000
                0.1000000                0.0000000                0.5000000
                0.1000000                0.0000000                0.5500000
                0.1000000                0.0000000                0.6000000
                0.1000000                0.0000000                0.6500000
                0.1000000                0.0000000                0.7000000
                0.1000000                0.0000000                0.7500000
                0.1000000                0.0000000                0.8000000
                0.1000000                0.0000000                0.8500000
                0.1000000                0.0000000                0.9000000
                0.1000000                0.0000000                0.9500000
                0.1000000                0.0000000                1.0000000
                0.1000000                0.0500000                0.0000000
                0.1000000                0.0500000                1.0000000
                0.1000000                0.1000000                0.0000000
                0.1000000                0.1000000                1.0000000
                0.1000000                0.1500000                0.0000000
                0.1000000                0.1500000                1.0000000
                0.1000000                0.2000000                0.0000000
                0.1000000                0.2000000                1.0000000
                0.1000000                0.2500000                0.0000000
                0.1000000                0.2500000                1.0000000
                0.1000000                0.3000000                0.0000000
                0.1000000                0.3000000                1.0000000
                0.1000000                0.3500000                0.0000000
                0.1000000                0.3500000                1.0000000
                0.1000000                0.4000000                0.0000000
                0.1000000                0.4000000                1.0000000
                0.1000000                0.4500000                0.0000000
                0.1000000                0.4500000                1.0000000
                0.1000000                0.5000000                0.0000000
                0.1000000                0.5000000                1.0000000
                0.1000000                0.5500000                0.0000000
                0.1000000                0.5500000                1.0000000
                0.1000000                0.6000000                0.0000000
                0.1000000                0.6000000                1.0000000
                0.1000000                0.6500000                0.0000000
                0.1000000                0.6500000                1.0000000
                0.1000000                0.7000000                0.0000000
                0.1000000                0.7000000                1.0000000
                0.1000000                0.7500000                0.0000000
                0.1000000                0.7500000                1.0000000
                0.1000000                0.8000000                0.0000000
                0.1000000                0.8000000                1.0000000
                0.1000000                0.8500000                0.0000000
                0.1000000                0.8500000                1.0000000
                0.1000000                0.9000000                0.0000000
                0.1000000                0.9000000                1.0000000
                0.1000000                0.9500000                0.0000000
                0.1000000                0.9500000                1.0000000
                0.1000000                1.0000000                0.0000000
                0.1000000                1.0000000                0.0500000
                0.1000000                1.0000000                0.1000000
                0.1000000                1.0000000                0.1500000
                0.1000000                1.0000000                0.2000000
                0.1000000                1.0000000                0.2500000
                0.1000000                1.0000000                0.3000000
                0.1000000                1.0000000                0.3500000
                0.1000000                1.0000000                0.4000000
                0.1000000                1.0000000                0.4500000
                0.1000000                1.0000000                0.5000000
                0.1000000                1.0000000                0.5500000
                0.1000000                1.0000000                0.6000000
                0.1000000                1.0000000                0.6500000
                0.1000000                1.0000000                0.7000000
                0.1000000                1.0000000                0.7500000
                0.1000000                1.0000000                0.8000000
                0.1000000                1.0000000                0.8500000
                0.1000000                1.0000000                0.9000000
                0.1000000                1.0000000                0.9500000
                0.1000000                1.0000000                1.0000000
